	Plate3-C3	Plate4-G2	Plate3-D4	Plate3-B4	Plate3-D7	Plate3-C4	Plate3-H7	Plate4-E1	Plate3-E1	Plate3-F4	Plate3-G7	Plate3-F7	Plate3-E4	Plate3-H4	Plate4-D1	Plate3-D10	Plate3-E7	Plate4-G1	Plate4-F1	Plate3-G10	Plate3-F10	Plate3-E10	Plate3-G4	Plate3-A5	Plate3-C7	Plate3-B10	Plate3-E5	Plate4-B1	Plate3-E3	Plate3-B5	Plate3-G11	Plate3-H3	Plate4-H1	Plate3-H5	Plate4-D2	Plate3-D11	Plate3-G5	Plate3-E8	Plate4-F2	Plate3-H12	Plate3-G3	Plate3-H2	Plate3-D8	Plate3-B8	Plate3-C11	Plate3-B7	Plate3-D3	Plate4-E2	Plate3-C5	Plate4-B2	Plate4-C1	Plate3-H8	Plate4-C2	Plate3-E11	Plate3-F11	Plate3-F1	Plate3-D5	Plate3-F5	Plate3-G2	Plate3-H10	Plate3-C2	Plate3-D2	Plate3-E2	Plate3-C10	Plate3-C1	Plate3-F2	Plate3-F3	Plate3-A8	Plate3-D1	Plate3-H9	Plate3-A11	Plate3-B11	Plate3-C8	Plate3-B3	Plate3-A10	Plate3-B2
Plate3-D3	0.157778527919	0.378031573604	0.486610634518	0.392544720812	0.399566269036	0.521761675127	0.731011345178	0.79079	0.613278807107	0.822630685279	0.784981395939	0.744947538071	0.706823451777	0.78215180203	0.784132258883	0.779513071066	0.724262182741	0.792898883249	0.787232817259	0.781254111675	0.784410101523	0.79042680203	0.750453324873	0.338949949239	0.371802335025	0.34586284264	0.340042893401	0.26748248731	0.125199949239	0.348744314721	0.335792106599	0.184046725888	0.398592893401	0.286736725888	0.384726624365	0.36335	0.36486357868	0.374995279188	0.369069340102	0.342765558376	0.229444847716	0.179632081218	0.378362944162	0.366324720812	0.332699365482	0.330713375635	0.0	0.410034492386	0.327775482234	0.377739314721	0.387294213198	0.440321192893	0.337336979695	0.382296954315	0.363076497462	0.156204010152	0.321206903553	0.331771827411	0.275857791878	0.345275329949	0.171831548223	0.210996827411	0.147516573604	0.29369857868	0.197679365482	0.183684796954	0.155923324873	0.314044086294	0.15679286802	0.270455076142	0.391026370558	0.361533883249	0.31558035533	0.118786598985	0.28331784264	0.122391573604
Plate4-E2	0.446194898477	0.172673629442	0.437983096447	0.368018604061	0.375363096447	0.457332817259	0.693417563452	0.542977690355	0.577510558376	0.773915837563	0.724918071066	0.686717664975	0.664927994924	0.726461522843	0.594851624365	0.609516142132	0.688440177665	0.558332005076	0.549193705584	0.633070482234	0.627131345178	0.574479263959	0.702276852792	0.373906269036	0.355325862944	0.376047944162	0.345772664975	0.443797233503	0.415160380711	0.387441700508	0.217708832487	0.368367208122	0.166175050761	0.35788751269	0.160058680203	0.204097385787	0.328098883249	0.310277182741	0.204355456853	0.409804162437	0.38792319797	0.433942461929	0.302322005076	0.309307436548	0.202991015228	0.353005126904	0.410034492386	0.0	0.355900380711	0.158672436548	0.388440177665	0.394882335025	0.19900893401	0.201248705584	0.162570329949	0.399294137056	0.335021598985	0.357952918782	0.353694670051	0.213646878173	0.462039593909	0.404360913706	0.398517715736	0.340565609137	0.360353502538	0.403431675127	0.436855634518	0.266316294416	0.431802893401	0.32071428934	0.220029137056	0.221542182741	0.310917385787	0.431979619289	0.352967918782	0.413431751269
Plate3-C5	0.337301878173	0.25925964467	0.424163324873	0.368557005076	0.359112817259	0.477225634518	0.674851294416	0.752734720812	0.576776725888	0.784845050761	0.722215964467	0.688101852792	0.649998324873	0.724730989848	0.73479713198	0.723870583756	0.668166091371	0.74507035533	0.741908654822	0.724755888325	0.721287918782	0.748674822335	0.689136370558	0.125128426396	0.322455837563	0.266647563452	0.14146680203	0.297322030457	0.304534060914	0.134517715736	0.308129771574	0.306206269036	0.409437309645	0.177295507614	0.30104748731	0.268592791878	0.191031091371	0.240607055838	0.316316598985	0.251454035533	0.345959314721	0.394114365482	0.26036715736	0.228496954315	0.30320677665	0.254621142132	0.327775482234	0.355900380711	0.0	0.341134137056	0.275211015228	0.390470583756	0.322977385787	0.309688172589	0.30864	0.333417411168	0.166534365482	0.109083756345	0.31331784264	0.305425228426	0.388490025381	0.355869416244	0.321031497462	0.239799847716	0.28897393401	0.318180786802	0.329180939086	0.211466573604	0.342613071066	0.221515786802	0.269305862944	0.326408147208	0.160217715736	0.343621269036	0.205027385787	0.315958680203
Plate4-B2	0.408921598985	0.187780431472	0.42164751269	0.334185507614	0.356709898477	0.438996218274	0.683784314721	0.598887741117	0.570204873096	0.773345786802	0.721699746193	0.67840680203	0.654689974619	0.724870203046	0.593174314721	0.602673857868	0.678383984772	0.598294796954	0.593118375635	0.624691294416	0.619780939086	0.586968654822	0.696650558376	0.37136571066	0.337432411168	0.355153172589	0.333898045685	0.41996535533	0.389890380711	0.367958248731	0.213170812183	0.337128274112	0.19113393401	0.340555279188	0.184242182741	0.185877335025	0.313956497462	0.291648502538	0.226707335025	0.368375380711	0.344828426396	0.395512918782	0.286583121827	0.281361091371	0.193741370558	0.342883959391	0.377739314721	0.158672436548	0.341134137056	0.0	0.369112258883	0.36953857868	0.153480507614	0.173183172589	0.190382664975	0.355414340102	0.320082766497	0.337858959391	0.312938883249	0.182183984772	0.413174974619	0.365425279188	0.349702335025	0.331477994924	0.333350913706	0.354834365482	0.400926700508	0.246637563452	0.39164786802	0.30262180203	0.203379441624	0.189234314721	0.272697081218	0.393705507614	0.340081675127	0.380380329949
Plate4-C1	0.406746040609	0.361440862944	0.357460736041	0.331310304569	0.315629822335	0.429163705584	0.61185464467	0.698640812183	0.537871142132	0.730681751269	0.649490380711	0.63211464467	0.594009847716	0.678502918782	0.684935050761	0.669527994924	0.606014162437	0.694467817259	0.692414543147	0.672029187817	0.652509390863	0.697714162437	0.62442642132	0.301725837563	0.246935939086	0.264174670051	0.274255380711	0.320952639594	0.37607	0.286990812183	0.365585152284	0.367433324873	0.428970253807	0.318048604061	0.35149215736	0.334821269036	0.26630393401	0.280497411168	0.398403756345	0.265423121827	0.410463274112	0.457215076142	0.300993857868	0.288074467005	0.389970228426	0.224013172589	0.387294213198	0.388440177665	0.275211015228	0.369112258883	0.0	0.354285812183	0.37179286802	0.398078527919	0.378060406091	0.387064670051	0.279564771574	0.273672385787	0.359045456853	0.373974517766	0.450935558376	0.416834340102	0.388458959391	0.187527208122	0.35211677665	0.378739771574	0.416047791878	0.271903730964	0.414159517766	0.223538121827	0.372759619289	0.397380888325	0.290657258883	0.404787055838	0.218136319797	0.382442385787
Plate3-H8	0.484551852792	0.441694949239	0.220211218274	0.180684898477	0.235528121827	0.266271751269	0.398631167513	0.494145507614	0.357663553299	0.556128172589	0.451207563452	0.402804111675	0.361123020305	0.44591319797	0.441906446701	0.441142538071	0.385991192893	0.449100177665	0.456664771574	0.443117436548	0.449421192893	0.453624035533	0.414548832487	0.417533375635	0.250280532995	0.289233121827	0.378516319797	0.425349467005	0.44863642132	0.397547944162	0.39649715736	0.399360152284	0.438981700508	0.39793142132	0.399924517766	0.371227385787	0.371708375635	0.365798147208	0.465438654822	0.409925431472	0.435599086294	0.479258299492	0.299808350254	0.294604796954	0.43166248731	0.283693756345	0.440321192893	0.394882335025	0.390470583756	0.36953857868	0.354285812183	0.0	0.415380050761	0.39148251269	0.44092215736	0.434453477157	0.357998553299	0.374403375635	0.381605837563	0.437250076142	0.482278274112	0.431734111675	0.421351269036	0.328994137056	0.424677918782	0.423319593909	0.490824213198	0.314841675127	0.48568822335	0.33013251269	0.410336548223	0.389868730964	0.370758604061	0.451441700508	0.365130964467	0.447290786802
Plate4-C2	0.340059923858	0.168804137056	0.454875989848	0.375776573604	0.37101284264	0.492125	0.721812182741	0.634125456853	0.598531269036	0.807415989848	0.766138832487	0.72623213198	0.695304492386	0.765734517766	0.63528213198	0.638565837563	0.716676878173	0.640454137056	0.637888730964	0.663893172589	0.661804492386	0.629666167513	0.736692944162	0.357334441624	0.361940228426	0.327961954315	0.318701497462	0.34786286802	0.329610837563	0.360332766497	0.17234142132	0.308987563452	0.199966218274	0.295462741117	0.173230913706	0.199670939086	0.337930659898	0.309852258883	0.18105642132	0.342516903553	0.309997360406	0.373482563452	0.339291852792	0.332746928934	0.14937	0.324572639594	0.337336979695	0.19900893401	0.322977385787	0.153480507614	0.37179286802	0.415380050761	0.0	0.195258299492	0.154650279188	0.310639162437	0.305041548223	0.319746015228	0.286026700508	0.150217690355	0.379785380711	0.336496345178	0.317570862944	0.315573680203	0.273014263959	0.31351857868	0.337153248731	0.269873756345	0.339657360406	0.288075304569	0.215010406091	0.197532335025	0.276110532995	0.342127791878	0.318869898477	0.326147893401
Plate3-E11	0.419989187817	0.217414771574	0.471085812183	0.360694162437	0.402688350254	0.466990609137	0.691782411168	0.621843299492	0.598771598985	0.800029568528	0.743498807107	0.703836522843	0.667396395939	0.741871954315	0.601041243655	0.608328451777	0.686416903553	0.609999847716	0.612447030457	0.631669746193	0.637505989848	0.608376954315	0.710143781726	0.352692791878	0.386826903553	0.406155228426	0.313974263959	0.423921827411	0.384925329949	0.343357918782	0.171866218274	0.336113274112	0.22747142132	0.333592360406	0.238617030457	0.169339441624	0.305486269036	0.321669187817	0.248644923858	0.405905507614	0.367309213198	0.412986192893	0.321556294416	0.321438274112	0.170530786802	0.382561649746	0.382296954315	0.201248705584	0.309688172589	0.173183172589	0.398078527919	0.39148251269	0.195258299492	0.0	0.192493553299	0.373820406091	0.327707614213	0.31736857868	0.316262563452	0.167957563452	0.417511091371	0.363715203046	0.353567182741	0.363548324873	0.360035761421	0.353265152284	0.421803426396	0.299233629442	0.411643781726	0.34630751269	0.141746015228	0.146986167513	0.263627411168	0.393889847716	0.372314898477	0.386881370558
Plate3-F11	0.377219492386	0.122228426396	0.460639873096	0.380628680203	0.384375050761	0.49884071066	0.727160583756	0.60287142132	0.61465286802	0.816788857868	0.77254535533	0.733486319797	0.701235177665	0.769009923858	0.626749365482	0.641558502538	0.722025279188	0.601724416244	0.598501243655	0.668016395939	0.666757360406	0.612813857868	0.740562208122	0.333345786802	0.386553451777	0.353101269036	0.312164263959	0.363267309645	0.341041269036	0.349628375635	0.155842309645	0.344687791878	0.186944873096	0.287133832487	0.141242005076	0.198590812183	0.313723629442	0.296987969543	0.154692944162	0.355442817259	0.351667182741	0.417192335025	0.33747928934	0.343483045685	0.141069010152	0.341330076142	0.363076497462	0.162570329949	0.30864	0.190382664975	0.378060406091	0.44092215736	0.154650279188	0.192493553299	0.0	0.364004111675	0.301632284264	0.321066040609	0.330185	0.151506598985	0.412550989848	0.372725862944	0.35596677665	0.330568324873	0.303790989848	0.347011446701	0.368312258883	0.286945101523	0.374010025381	0.309612893401	0.202929720812	0.196308959391	0.292370812183	0.37096071066	0.32123180203	0.35631177665
Plate3-F1	0.20301893401	0.379349796954	0.477165659898	0.381219695431	0.393517081218	0.50103964467	0.719966878173	0.778282944162	0.566071395939	0.800394746193	0.768009010152	0.724940634518	0.69316680203	0.765350634518	0.772033324873	0.771212614213	0.714664162437	0.781465583756	0.776067335025	0.773464162437	0.770322791878	0.778625431472	0.735568807107	0.349506142132	0.356531472081	0.33165893401	0.331432994924	0.29464035533	0.174311319797	0.353226345178	0.344616675127	0.141621649746	0.388291218274	0.279008502538	0.387871751269	0.359434771574	0.354419263959	0.356957563452	0.369323553299	0.344448807107	0.212024593909	0.185221370558	0.359819796954	0.342425736041	0.313930228426	0.325747791878	0.156204010152	0.399294137056	0.333417411168	0.355414340102	0.387064670051	0.434453477157	0.310639162437	0.373820406091	0.364004111675	0.0	0.318464923858	0.330472081218	0.213386827411	0.348799949239	0.220993324873	0.15454251269	0.137110634518	0.294306395939	0.187047588832	0.202589060914	0.206268807107	0.286229568528	0.21187428934	0.269521015228	0.378566370558	0.334490482234	0.299753401015	0.160773654822	0.295950329949	0.163262335025
Plate3-D5	0.340245837563	0.276430862944	0.397928299492	0.349116700508	0.343966928934	0.467118680203	0.66549251269	0.732735736041	0.562765253807	0.769880076142	0.713211700508	0.67422180203	0.641660253807	0.710075609137	0.719901751269	0.711880126904	0.660506091371	0.727181573604	0.721562005076	0.712460812183	0.711424923858	0.726996294416	0.681410837563	0.18760857868	0.292742690355	0.24248786802	0.159192944162	0.327110507614	0.31228715736	0.158424467005	0.292137994924	0.306556573604	0.396734365482	0.174761243655	0.269124695431	0.258112741117	0.196916319797	0.231772994924	0.340384619289	0.277005304569	0.318182208122	0.365556091371	0.216200812183	0.183569441624	0.297576319797	0.227248350254	0.321206903553	0.335021598985	0.166534365482	0.320082766497	0.279564771574	0.357998553299	0.305041548223	0.327707614213	0.301632284264	0.318464923858	0.0	0.155976548223	0.306139517766	0.297061218274	0.363089314721	0.34543677665	0.303839923858	0.225776751269	0.27642322335	0.288526878173	0.348733375635	0.179615609137	0.326883375635	0.216840507614	0.277946979695	0.291209416244	0.179029340102	0.347202690355	0.221675558376	0.32074248731
Plate3-F5	0.343824162437	0.273636395939	0.412721040609	0.380810609137	0.366893172589	0.483181370558	0.683442411168	0.755311167513	0.57263322335	0.785865456853	0.729260939086	0.689890329949	0.656910050761	0.727417791878	0.736217030457	0.730528248731	0.678107208122	0.747656294416	0.745184137056	0.732572385787	0.727285329949	0.750045939086	0.696693477157	0.145449796954	0.303144365482	0.249239086294	0.131224974619	0.309921827411	0.320730964467	0.123721573604	0.327387385787	0.323715456853	0.421995888325	0.179585152284	0.296897233503	0.273109137056	0.195715659898	0.232618730964	0.326732741117	0.258297436548	0.347159517766	0.392089543147	0.247806446701	0.215323654822	0.310176624365	0.249664847716	0.331771827411	0.357952918782	0.109083756345	0.337858959391	0.273672385787	0.374403375635	0.319746015228	0.31736857868	0.321066040609	0.330472081218	0.155976548223	0.0	0.321077690355	0.31318786802	0.399735507614	0.357577030457	0.329648299492	0.232315431472	0.299058299492	0.330050329949	0.338868705584	0.213454086294	0.356431345178	0.222654365482	0.297830228426	0.341935507614	0.160211015228	0.347383807107	0.209202005076	0.326189187817
Plate3-G2	0.296324238579	0.352890177665	0.431940913706	0.343697639594	0.356959796954	0.427032817259	0.648559593909	0.706394340102	0.489167258883	0.703826649746	0.671733807107	0.632937918782	0.622871700508	0.667568629442	0.70479142132	0.698026142132	0.643092715736	0.712152563452	0.704843654822	0.70261393401	0.695759314721	0.707160837563	0.658765583756	0.350603629442	0.336782309645	0.33244677665	0.298032664975	0.324951649746	0.270170685279	0.351620177665	0.325094365482	0.186456497462	0.333548908629	0.283216192893	0.338314213198	0.307552360406	0.316532284264	0.314395	0.364379162437	0.336448071066	0.215056040609	0.274375862944	0.299580431472	0.308777436548	0.312266751269	0.303195532995	0.275857791878	0.353694670051	0.31331784264	0.312938883249	0.359045456853	0.381605837563	0.286026700508	0.316262563452	0.330185	0.213386827411	0.306139517766	0.321077690355	0.0	0.327294340102	0.312302741117	0.145175532995	0.228651167513	0.291293274112	0.223509238579	0.247853350254	0.301194873096	0.260078274112	0.307462994924	0.262282664975	0.341808121827	0.301942538071	0.268794796954	0.26349464467	0.302249187817	0.264020431472
Plate3-H10	0.362698375635	0.163714568528	0.45600428934	0.381123756345	0.376574796954	0.507096040609	0.738115406091	0.655745431472	0.636691954315	0.840876116751	0.787016928934	0.745004746193	0.710019441624	0.787446370558	0.64576642132	0.656289568528	0.731897715736	0.648670456853	0.649225913706	0.678188426396	0.68319928934	0.645349390863	0.756960126904	0.342283401015	0.368536852792	0.351936598985	0.314335329949	0.355537918782	0.327828984772	0.326218832487	0.149708654822	0.332387030457	0.218343654822	0.28879677665	0.191301395939	0.17369893401	0.302434035533	0.288832436548	0.182484822335	0.331672360406	0.35181357868	0.411408527919	0.327259137056	0.32225680203	0.12627642132	0.340399619289	0.345275329949	0.213646878173	0.305425228426	0.182183984772	0.373974517766	0.437250076142	0.150217690355	0.167957563452	0.151506598985	0.348799949239	0.297061218274	0.31318786802	0.327294340102	0.0	0.394492614213	0.36289571066	0.339051243655	0.329628426396	0.302725	0.333305152284	0.365775456853	0.282518756345	0.361393477157	0.299559746193	0.198206725888	0.177729873096	0.266676294416	0.365580913706	0.323445761421	0.342512538071
Plate3-C2	0.167562918782	0.432220177665	0.532181319797	0.442793629442	0.449841573604	0.556640177665	0.768715989848	0.824218299492	0.645916903553	0.860722791878	0.825221167513	0.783341827411	0.741479619289	0.823245177665	0.81866319797	0.814538477157	0.763580685279	0.825397233503	0.819315939086	0.817536878173	0.820058248731	0.823030989848	0.791863096447	0.398108147208	0.432687436548	0.412880837563	0.398842258883	0.332738299492	0.21471571066	0.397697233503	0.388390050761	0.231964974619	0.444296218274	0.320993045685	0.434894568528	0.410977944162	0.422543350254	0.420765609137	0.421782614213	0.408998984772	0.252923553299	0.184050532995	0.418067182741	0.405470228426	0.369422588832	0.402220558376	0.171831548223	0.462039593909	0.388490025381	0.413174974619	0.450935558376	0.482278274112	0.379785380711	0.417511091371	0.412550989848	0.220993324873	0.363089314721	0.399735507614	0.312302741117	0.394492614213	0.0	0.252409441624	0.193869695431	0.375737335025	0.24845893401	0.19152822335	0.182977969543	0.356975583756	0.142939543147	0.350708654822	0.419321573604	0.388149695431	0.356647639594	0.160835	0.375558020305	0.16286215736
Plate3-D2	0.240918502538	0.392888299492	0.486400913706	0.390677741117	0.413085634518	0.478567994924	0.705018172589	0.76309713198	0.547675482234	0.764989949239	0.730120659898	0.689273451777	0.678319923858	0.726621878173	0.758120203046	0.754580609137	0.699551294416	0.767663680203	0.759833705584	0.757909670051	0.753255304569	0.762902055838	0.716640609137	0.372013832487	0.389846675127	0.383926167513	0.348805253807	0.332116624365	0.225924035533	0.37913642132	0.364014010152	0.154633502538	0.390863527919	0.30659284264	0.398209187817	0.361438705584	0.370245076142	0.36857215736	0.39195464467	0.369149847716	0.19861786802	0.203857588832	0.350303324873	0.355440685279	0.329071218274	0.357272436548	0.210996827411	0.404360913706	0.355869416244	0.365425279188	0.416834340102	0.431734111675	0.336496345178	0.363715203046	0.372725862944	0.15454251269	0.34543677665	0.357577030457	0.145175532995	0.36289571066	0.252409441624	0.0	0.171981573604	0.340579517766	0.206481675127	0.238309695431	0.249931116751	0.312024416244	0.246184923858	0.309998248731	0.393055786802	0.346283553299	0.318359111675	0.208722005076	0.342654822335	0.207446218274
Plate3-E2	0.175944137056	0.377703527919	0.466409441624	0.365170685279	0.381505989848	0.484022766497	0.702909796954	0.760008248731	0.573868984772	0.789243654822	0.753353553299	0.711660406091	0.677304543147	0.749101472081	0.756512538071	0.751771319797	0.697442918782	0.765843527919	0.757358832487	0.75292606599	0.754277538071	0.76059464467	0.721109492386	0.335512918782	0.370309314721	0.358270786802	0.319537385787	0.283185964467	0.154974695431	0.347102766497	0.340458883249	0.157457715736	0.377533984772	0.277377817259	0.377496852792	0.33866606599	0.345645482234	0.353603477157	0.369189619289	0.332607715736	0.205206091371	0.179584390863	0.341134137056	0.330159771574	0.303232284264	0.335881878173	0.147516573604	0.398517715736	0.321031497462	0.349702335025	0.388458959391	0.421351269036	0.317570862944	0.353567182741	0.35596677665	0.137110634518	0.303839923858	0.329648299492	0.228651167513	0.339051243655	0.193869695431	0.171981573604	0.0	0.309837335025	0.178397258883	0.190426497462	0.188015736041	0.290137360406	0.18025680203	0.28217322335	0.368107918782	0.313428324873	0.287579720812	0.14364535533	0.312663654822	0.143450228426
Plate3-C10	0.325485076142	0.318152436548	0.334440025381	0.296443451777	0.289456167513	0.416366903553	0.608762258883	0.675207563452	0.50401784264	0.715128451777	0.664761598985	0.625186624365	0.585829441624	0.664878096447	0.663777588832	0.656999314721	0.602531319797	0.671252081218	0.665869010152	0.656294670051	0.663728680203	0.671374923858	0.632204492386	0.264216700508	0.201861725888	0.196177055838	0.241709035533	0.281266954315	0.286545583756	0.257595736041	0.301266675127	0.289105456853	0.374472081218	0.266055253807	0.298052055838	0.291122284264	0.241069517766	0.255856345178	0.352232994924	0.228840634518	0.33716819797	0.371848781726	0.27417248731	0.26151680203	0.33330464467	0.157258045685	0.29369857868	0.340565609137	0.239799847716	0.331477994924	0.187527208122	0.328994137056	0.315573680203	0.363548324873	0.330568324873	0.294306395939	0.225776751269	0.232315431472	0.291293274112	0.329628426396	0.375737335025	0.340579517766	0.309837335025	0.0	0.281933426396	0.296487436548	0.341469923858	0.210959416244	0.350611446701	0.123575329949	0.333119822335	0.347557335025	0.244118730964	0.309395431472	0.125673375635	0.290148020305
Plate3-C1	0.187261192893	0.316478502538	0.456234923858	0.373269111675	0.372283857868	0.480094390863	0.708110609137	0.765819111675	0.57834715736	0.77289964467	0.732672893401	0.700928375635	0.683470431472	0.729510812183	0.763256446701	0.75529751269	0.70300713198	0.770518756345	0.760063096447	0.75936677665	0.746745913706	0.766901192893	0.706939543147	0.293076319797	0.352457893401	0.324750634518	0.294759619289	0.238567081218	0.18279428934	0.312133375635	0.310736954315	0.169675634518	0.355565456853	0.240679441624	0.334268426396	0.319530126904	0.295677817259	0.298350228426	0.324100685279	0.291079949239	0.152843451777	0.215285	0.290458147208	0.298534238579	0.279542081218	0.298764619289	0.197679365482	0.360353502538	0.28897393401	0.333350913706	0.35211677665	0.424677918782	0.273014263959	0.360035761421	0.303790989848	0.187047588832	0.27642322335	0.299058299492	0.223509238579	0.302725	0.24845893401	0.206481675127	0.178397258883	0.281933426396	0.0	0.205059340102	0.187740152284	0.241313807107	0.19195071066	0.258753984772	0.359735786802	0.32397	0.243520329949	0.190351548223	0.289413908629	0.176527081218
Plate3-F2	0.253855913706	0.370774238579	0.460124974619	0.367810177665	0.371886903553	0.488539822335	0.698065329949	0.757027284264	0.579442741117	0.793506142132	0.752875736041	0.714603807107	0.673006116751	0.75111106599	0.748031675127	0.743071319797	0.692961852792	0.758322309645	0.750440304569	0.744828857868	0.748149720812	0.75584322335	0.719253553299	0.34168180203	0.36327677665	0.340522208122	0.331280076142	0.298345964467	0.165099822335	0.327121294416	0.323158071066	0.20330680203	0.385239314721	0.268057766497	0.379766649746	0.347645304569	0.350836192893	0.352210888325	0.368792411168	0.333378274112	0.200189187817	0.252483781726	0.352525304569	0.33685393401	0.307980812183	0.329685685279	0.183684796954	0.403431675127	0.318180786802	0.354834365482	0.378739771574	0.423319593909	0.31351857868	0.353265152284	0.347011446701	0.202589060914	0.288526878173	0.330050329949	0.247853350254	0.333305152284	0.19152822335	0.238309695431	0.190426497462	0.296487436548	0.205059340102	0.0	0.258633959391	0.295387106599	0.214834162437	0.274213629442	0.356200304569	0.327032538071	0.287864593909	0.210725862944	0.292535837563	0.215630431472
Plate3-F3	0.113303020305	0.368375558376	0.52454319797	0.439073730964	0.435220862944	0.561828705584	0.780070558376	0.832915761421	0.656608375635	0.860511116751	0.824224974619	0.785131522843	0.754883375635	0.820238984772	0.830044974619	0.82626142132	0.773290685279	0.837380329949	0.83209928934	0.82753748731	0.822400532995	0.835600989848	0.790693654822	0.343722309645	0.418609010152	0.371467284264	0.34098535533	0.273659213198	0.181435812183	0.362421700508	0.370489390863	0.217270253807	0.417170025381	0.295541319797	0.398627005076	0.380155456853	0.385623857868	0.391834187817	0.373725406091	0.350301928934	0.232513045685	0.190056472081	0.396084086294	0.388761345178	0.339764263959	0.368860761421	0.155923324873	0.436855634518	0.329180939086	0.400926700508	0.416047791878	0.490824213198	0.337153248731	0.421803426396	0.368312258883	0.206268807107	0.348733375635	0.338868705584	0.301194873096	0.365775456853	0.182977969543	0.249931116751	0.188015736041	0.341469923858	0.187740152284	0.258633959391	0.0	0.332840812183	0.117281269036	0.317451598985	0.425856446701	0.394825482234	0.324108045685	0.125712969543	0.325864467005	0.13252571066
Plate3-A8	0.336631395939	0.28306784264	0.369935076142	0.290989263959	0.30235928934	0.399890177665	0.629746598985	0.695308553299	0.528459695431	0.728748781726	0.662549695431	0.623125939086	0.603765050761	0.66127	0.684566598985	0.679357664975	0.624490837563	0.691555253807	0.686154771574	0.679451700508	0.668120279188	0.689457335025	0.633678527919	0.245694086294	0.25018571066	0.257484492386	0.209964695431	0.343650431472	0.305239923858	0.232086472081	0.290723045685	0.257769695431	0.34422571066	0.208517715736	0.27550822335	0.229374847716	0.17372142132	0.193195862944	0.339390989848	0.276243096447	0.283594010152	0.330101497462	0.148973071066	0.143501395939	0.277659898477	0.233066700508	0.314044086294	0.266316294416	0.211466573604	0.246637563452	0.271903730964	0.314841675127	0.269873756345	0.299233629442	0.286945101523	0.286229568528	0.179615609137	0.213454086294	0.260078274112	0.282518756345	0.356975583756	0.312024416244	0.290137360406	0.210959416244	0.241313807107	0.295387106599	0.332840812183	0.0	0.324229898477	0.190774035533	0.266251878173	0.271186294416	0.162377538071	0.334817690355	0.225646497462	0.305483527919
Plate3-D1	0.132270888325	0.383212055838	0.51907177665	0.426919365482	0.432491522843	0.547682360406	0.774393654822	0.831203883249	0.649474213198	0.857425634518	0.816281269036	0.780225583756	0.749222563452	0.814474162437	0.825476598985	0.819472538071	0.769490076142	0.834472563452	0.824276548223	0.823777791878	0.812764340102	0.830359314721	0.783433756345	0.353149619289	0.418182766497	0.380885964467	0.352995253807	0.287773121827	0.181720583756	0.347909263959	0.368668172589	0.211955380711	0.413771192893	0.280771015228	0.409633604061	0.381736827411	0.381237918782	0.383129111675	0.375559974619	0.349989390863	0.238791573604	0.191870126904	0.384986218274	0.375476573604	0.33995857868	0.365851116751	0.15679286802	0.431802893401	0.342613071066	0.39164786802	0.414159517766	0.48568822335	0.339657360406	0.411643781726	0.374010025381	0.21187428934	0.326883375635	0.356431345178	0.307462994924	0.361393477157	0.142939543147	0.246184923858	0.18025680203	0.350611446701	0.19195071066	0.214834162437	0.117281269036	0.324229898477	0.0	0.319992614213	0.411377258883	0.386315888325	0.317818350254	0.141805862944	0.337322588832	0.128792055838
Plate3-H9	0.297742030457	0.295169898477	0.317436725888	0.270124822335	0.245187639594	0.388167411168	0.625383680203	0.680957664975	0.512010329949	0.717104137056	0.678094441624	0.634973527919	0.601870152284	0.680607284264	0.680299314721	0.67589819797	0.618183553299	0.686719593909	0.684606472081	0.677303604061	0.682559390863	0.686689949239	0.646717588832	0.255082182741	0.189316598985	0.180705279188	0.227025076142	0.254805989848	0.26557248731	0.235472944162	0.289501700508	0.264619568528	0.356785685279	0.239248096447	0.278079111675	0.268325532995	0.226846624365	0.245064263959	0.313204873096	0.199727284264	0.309822208122	0.341363248731	0.267025837563	0.250381624365	0.317849263959	0.137260939086	0.270455076142	0.32071428934	0.221515786802	0.30262180203	0.223538121827	0.33013251269	0.288075304569	0.34630751269	0.309612893401	0.269521015228	0.216840507614	0.222654365482	0.262282664975	0.299559746193	0.350708654822	0.309998248731	0.28217322335	0.123575329949	0.258753984772	0.274213629442	0.317451598985	0.190774035533	0.319992614213	0.0	0.329847081218	0.338081548223	0.209165583756	0.286407918782	0.141147741117	0.270211827411
